dish_ID,dish_name,cluster
372378,統一麵肉燥風味蕃茄蛋炒麵一鍋到底,4
372379,印度蕃茄咖哩,3
372383,龍蝦菇菇燉飯,1
372384,印度烤餅,0
372386,蛋沙拉米漢堡,4
372390,健康早餐馬鈴薯蛋沙拉三明治,4
372393,魚香肉絲炒泡麵,4
372395,雪花酥,3
372396,涼拌菠菜,3
372397,蔥蒜杏鮑菇分享菇保鮮方式素,4
372400,小黃瓜涼拌雞胸絲,1
372401,晶鑽黑糖鮮奶,3
372405,溫沙拉涼拌木耳豆干片,1
372406,豆干炒絞肉,3
372407,蒸蛋,3
372415,藥膳茶葉蛋,3
372416,日本敘敘苑燒肉拌麵,3
372420,味噌烤杏鮑菇素食烤箱料理,3
372422,家庭料理東坡肉,4
372428,十分鐘,3
372429,泡菜蘿蔔豆乾炒肉片,4
372430,無蛋香蕉巧克力布朗尼可素食,0
372435,麻婆豆腐燴貓耳朵麵,3
372436,檸檬蠔油雞腿,1
372438,白玉豆干炒肉絲三牲料理5,1
372441,紅藜野菇雞腿炊飯,3
372445,五分鐘花束三明治可愛到捨不得吃,3
372449,香噴噴麻婆豆腐難度,4
372450,湯水篇雪燕鵪鶉蛋榶水平民燕窩附影片,3
372455,韓式涼拌豆芽菜,4
372460,芹菜葉煎蛋,3
372462,蘆筍炒蘑菇,1
372464,酸甜醬燒洋蔥雞腿排,1
372466,高麗菜炊飯,1
372468,好喝到讓人感動番茄蛋花湯,4
372470,健身食譜嫩煎雞胸肉不柴不乾唷,1
372472,蜜香紅茶磅蛋糕,0
372474,美式紐澳良鮮蝦海鮮飯,3
372475,綻時高山烏龍泡北非小米,1
372479,翠玉菠菜豆腐,0
372482,花枝天婦羅白花椰沙拉,3
372483,天婦羅酪梨小漢堡,1
372484,鑲香菇,4
372485,鳥巢牛肉丸佐白醬,3
372487,麻香貢丸螺旋麵,1
372492,蒸蛋,3
372494,泰式打拋豬米鬆沙拉,3
372497,豬肉油條拌秋葵,3
372498,簡易麻婆豆腐新手100做到,1
372499,奶蓋蛋糕,0
372500,印度式茴香雞肉腰果飯,3
372503,鳳梨帽子麵包,0
372504,麒麟魚,4
372512,樹豆羅宋湯,2
372513,紅燒桔醬赤筆仔,3
372517,豬肉佐橙汁,3
372518,薑絲豆瓣炒芋槐,1
372523,中式蘑菇燉飯素食,2
372526,芥末拌青椒,3
372531,上班族便當53櫛瓜炒雞胸肉,1
372534,大阪燒炒泡麵10分鐘料理,3
372535,牛肉香菇炒泡麵10分鐘料理,3
372536,大骨魚乾高湯昆布柴魚高湯,1
372537,電烤盤港式雞蛋仔泡泡窩夫餅散步小點,0
372539,零廚藝溏心蛋味付け玉子,3
372542,雪餅雪花酥,3
372543,黃金脆皮烤鴨胸,3
372544,鮮蝦雞肉捲,3
372553,金沙控金沙蟹味棒黑輪鹹蛋黃香,4
372554,下酒菜醬燒薑絲小管鹹香彈超下酒,1
372558,簡易法式吐司,3
372560,冰糖雞爪,3
372564,蕃茄燉飯露營,1
372565,家常筒仔米糕,3
372567,日式鮭魚湯泡飯,3
372571,鮮奶麻糬,3
372576,統一麵肉燥風味南瓜蔬菜炒麵,4
372583,羅漢素齋,4
372584,平底鍋簡單做法式吐司,0
372586,馬林糖花束,3
372590,日式炒麵炒麵醬,1
372591,蘿拉老師上菜之烤辣椒膏,3
372593,南美式紅藜麥早午餐,1
372600,菠菜炒豬肝,1
372602,豬肉泡麵煎餅,0
372604,三杯豆腐五辛素,4
372606,香腸小黃瓜蛋炒飯,3
372607,炒泡麵生菜漢堡統一麵肉燥風味,2
372608,臘腸三炒,1
372610,15分鐘搞定馬鈴薯燉雞腿肉,4
372612,手殘友好冰淇淋磅蛋糕可是冰淇淋在哪兒,3
372614,簡單炒米粉三牲料理6,1
372617,起司玉子燒,0
372618,清蒸蘆筍鮮蝦,1
372620,免揉香蔥發麵烙餅,3
372622,甜品篇心形蝴蝶酥母親節附影片,3
372623,藍莓佐薰衣草偽起士蛋糕純素,3
372625,寶寶食譜高麗菜飯煎餅,1
372633,夏天美味快速涼拌小黃瓜,1
372636,辣雪裡紅牛肉拌麵,1
372645,清粥小菜不單調鹹蛋金針菇炒蛋,4
372648,水牛城辣雞翅,3
372650,自製黑芝麻醬貴夫人高速調理機,3
372654,黃瓜雞胸肉,1
372656,青蘆筍炒蛤蠣,1
372657,熱白蓮霧香料白酒,3
372658,自製瑞可塔乳酪,3
372659,椒鹽蝦球,3
372660,韓式辣炒豬肉,3
372663,嫩煎黑胡椒雞胸,3
372667,涼拌小黃瓜雞絲,1
372670,紅燒小卷,4
372672,蕃茄肉醬,1
372674,小孩最愛氣炸蛋塔,0
372676,苦瓜雞湯壓力鍋,3
372677,醋香蟲草花,1
372678,鹽煎黃魚不鏽鋼平底鍋,3
372680,紅燒魚海吳郭魚,4
372681,梅乾菜燒豆腐,1
372683,鮮菇炒龍鬚菜五辛素,1
372684,什錦高麗菜義式香料風味,1
372685,鮮蝦芙蓉蒸蛋,0
372687,德國版的韭菜盒子熊蔥盒子,0
372688,2樣食材粉角,3
372689,羽衣甘藍氣炸鍋,3
372695,照燒黑糖豬腱肉,1
372699,黑橄欖鮮蝦炒泡麵,1
372701,高麗菜飯電子鍋版,3
372702,葡萄多多冰沙,3
372709,洋蔥炒豬肉水蓮菇菇,3
372710,低醣蕃茄濃湯麵,1
372714,義式烤蔬菜佐巴薩米可醋,4
372715,低醣黑松露蛋塔,0
372719,牛肉料理牛小排佐紅酒醬,3
372720,醬燒茄子豆腐蓋飯,4
372724,彩椒糖醋里肌,3
372727,清冰箱的韓式泡菜五花肉豆腐湯,4
372729,月見牛銷魂炒泡麵,2
372731,甜豆炒蝦仁,4
372733,節慶點心千層酥口腔裡依稀還有果香味,3
372741,廣島燒炒泡麵,1
372748,孜然羊排佐炒泡麵,3
372749,台南米糕好良伴糖醋醃黃瓜,3
372751,簡易戚風蛋糕免打保鮮盒電鍋版,0
372752,焦糖杏仁船,3
372774,醃醬瓜,3
372776,台式泡菜全素,1
372784,義式羽衣橄欖炒泡麵,3
372785,豆乳雞肉生菜丼飯,1
372793,涼拌泡菜雞胸小黃瓜佐蔥油餅有影片,3
372794,129豬排蓋飯,4
372808,梅子燒雞,1
372810,松阪豬佐時蔬便當氣炸鍋,0
372817,壽喜燒滑嫩肉燥炒泡麵,4
372823,肉絲炒麵清冰箱料理,2
372827,義大利麵紅酒醬豬肉義大利麵,1
372828,炒泡麵麵包,3
372831,零技巧杏仁千層酥好酥脆好好吃,3
372832,毛線圈麵包,0
372837,減醣版菠蘿蛋黃酥,0
372838,簡單快速鳳梨咖哩豆腐純素,3
372840,鳳梨蝦仁炒飯,2
372843,折折壽司,3
372844,無魚的魚香茄子,4
372848,韭菜冬粉蛋花粥,3
372850,蒜香乾酪脆餅,3
372866,涼拌青木瓜萍姊,3
372867,香菇腰果青木瓜湯萍姊,1
372869,醬燒虱目魚肚,3
372870,圓圓滿滿之炒泡麵,3
372873,涼拌香檸小黃瓜,1
372874,健人料理金針菇蔥香烘蛋,3
372875,可樂雞,4
372876,老菜脯蓮子薏仁排骨湯清心安神的湯品,1
372879,水波蛋佐叙々苑野菜沙拉醬,3
372880,三杯雜菇,2
372881,黃豆芽涼拌絲,3
372885,海尼根13香翅小腿,3
372889,茴香餃子茴香大作戰,3
372892,番茄燴飯素食15分鐘上菜,1
372901,什錦炒泡麵,3
372907,日式照燒雞腿飯,4
372908,糯米粟米健康好味口感彈健康小食,3
372913,曰式烏冬,3
372916,蜂蜜千層蛋糕,0
372923,台式酥炸燒肉影片,4
372924,金沙螞蟻上樹,4
372925,氣炸鹽麴豬五花,3
372935,香辣炒泡麵,3
372936,香菇干貝燉冬瓜,1
372941,四季豆佐凱薩醬,3
372948,角落生物造型饅頭白熊篇,3
372950,偽帕尼尼熱壓邪惡爆漿饅頭,3
372952,烘煎三色蛋,3
372957,香煎麻油薑雞蛋炒泡麵統一麵肉燥風味,1
372971,玫瑰奶茶餅乾３點一刻茶包,0
372973,番茄花椰菜,3
372980,有機薑黃茉莉花煎蛋,3
372981,高麗菜麻油鹹豬肉煲飯,1
372990,寵物鮮食毛孩專屬日式海苔捲,1
372993,鮮蝦南瓜濃湯,2
372996,厚生廚房香煎鵝胸,3
372997,起司填餡炸櫛瓜花,3
373004,金針菇小白菜,3
373018,干貝醬炒泡麵,1
373019,香菇竹筍飯湯,3
373021,塔香茄子,1
373022,泰式打拋豬,3
373023,三杯鮭魚下巴,4
373024,鳳梨直立烤雞,3
373025,雞丁炒水蓮,1
373028,瓜仔雞湯,1
373033,簡單的手指餅乾,0
373035,腰果蝦仁家常菜,1
373037,紅燒吳郭魚,4
373038,秋收蔬菜天婦羅,3
373039,999不失敗豬五花炒泡麵,4
373040,長果桑椹醬,3
373043,豆皮炒大白菜,3
373044,手作泰式漢堡堡,3
373046,鹹檸檬涼拌小黃瓜,3
373053,日式咖喱飯,4
373055,好夢幻戒指餅乾好玩又好吃,3
373058,竹筍鹹粥,3
373063,甜品桃膠蘋果糖水清潤開胃佳品附影片,3
373064,桑椹蛋糕捲奶油乳酪鮮奶油內餡,0
373070,減醣便當氣炸香料鮭魚氣炸優格雞胸肉,3
373076,麻辣牛肉冬粉,3
373078,蕃茄雞絲蒲瓜超嫩雞胸料理法,1
373079,蘿拉老師上菜之手指薑酥炸鮮魚,3
373081,翻糖玫瑰花蛋糕,0
373082,韓式牛小排在家也能享受洛杉磯美食,1
373083,脆梅,3
373085,日式蜂蜜醃梅子はちみつ梅干し,3
373086,經典雞肉飯,4
373090,豬肚四寶湯,1
373091,辣炒蝦子直播上賣的冷凍蝦,3
373093,杏鮑菇炒肉片,1
373094,蘿蔔玉米加貢丸,1
373096,金沙奶皇包,0
373102,剝皮辣椒雞鍋,1
373104,蔥爆牛肉燴飯,4
373106,紅燒牛腱紅燒肉壓力鍋,3
373109,泰式辣玫瑰鯛魚,3
373111,香煎鮭魚自製煎魚粉,3
373112,總匯披薩自製餅皮,1
373113,豆芽菜炒梅花肉片,3
373115,魚露甜瓜泡菜蘿蔔,1
373117,蛋包日式炒麵統一肉燥麵,4
373118,日本北海道濃湯の創意吐司盒,1
373119,高升豬腳,4
373121,蔥油餅,3
373129,鳳梨蝦球微波料理,3
373131,藜麥健康麥片,3
373133,什錦菜燒肉鍋,2
373136,氣炸鍋烤地瓜熱騰騰夯番薯,3
373138,柴魚昆布炒魚乾高湯剩料再利用,3
373143,碗豆炒蝦仁,2
373146,味噌蛤蜊乾拉麵,3
373148,美式鬆餅早餐,0
373149,烏醋照燒肉片露營,3
373152,塔香梅花肉炒泡麵,1
373154,簡易食譜黑胡椒醬炒鮮蚵,3
373163,奶白健康魚尾濃湯,3
373164,自製蛋餅皮,0
373166,減醣便當低溫慢烤牛排,3
373169,鮭魚菇菇拌飯,1
373170,罗伊面,3
373171,蕃茄雞丁炒泡麵,3
373176,起司烤洋蔥清湯附實作影片,3
373177,自家製油蔥肉燥,3
373186,蒜香蝦仁義大利麵寬麵,1
373188,蒜香菠菜,1
373194,木瓜龍眼蛋糕,3
373204,停車肉燥面筋,3
373209,培根義大利麵,3
373210,起司粉煎雞塊,3
373212,烘焙核桃生餐包,0
373216,雞肉丸子餐,4
373218,熱壓巧克力派吐司熱壓機食譜,3
373219,舒肥雞胸肉特福智能萬用鍋食譜,3
373220,好好吃大阪燒蛋捲小孩好喜歡,3
373222,高湯超簡易百搭雞高湯中西菜適用影片,3
373223,涼拌黃豆芽,3
373234,古早味醬醃文蛤比醃蜆仔還好吃,3
373236,4淡鹽雞胸肉蛋吐司,1
373238,氣炸料理香料豬肋排,3
373241,檸檬來了檸檬瑪德蓮,0
373242,檸檬奶香雞肉煮,3
373245,氣炸豆腐,3
373246,鹽麴金針菇肉餅,3
373247,蔓越莓起司素糕萍姊,3
373248,食譜教學五花豬肉卷創意食譜來囉,3
373256,涼拌四季豆,1
373257,緊張的半專業手沖咖啡,3
373258,親子共廚義式料理佛卡夏,0
373261,羽衣甘藍烘蛋,4
373262,香烤孜然腱子肉,1
373263,杯子甜點無蛋無奶,3
373265,鳳梨苦瓜雞湯,3
373266,義大利料理春日摘鮮綠蘆筍燉飯,1
373267,滑蛋絲瓜奶蛋素,1
373269,吻仔魚炒飯,4
373270,土魠魚酥塊,3
373273,甜豆炒雞柳雞胸肉,1
373276,絲瓜粥,1
373277,糖油小麵包,0
373279,蘿蔔排骨湯_電鍋料理,1
373280,塔香茄子五辛素,2
373281,保充鐵質系列新鮮牛肉炒菜心,3
373282,雪莓娘蛋糕,0
373284,燒乳豬分享,3
373288,日式樹子海帶芽,1
373289,梅漬高麗菜泡菜,1
373297,庭的廚房烤雞,4
373300,照燒豬肉片水波爐料理,3
373302,香醇滑花生湯,3
373307,簡易櫛瓜菠菜烘蛋,3
373308,草莓紅茶,3
373311,5完食後愛運動熱壓吐司們,0
373313,有益血管鮮甜花甲湯,3
373315,叙々苑牛骨湯の洋蔥牛肉泡飯,3
373318,日本夕香亭櫻花の鹽烤彩色の蘿蔔,3
373322,電鍋料理當男人戀愛時粉蒸肉,1
373325,洋溢鳳梨香夏威夷炒飯,4
373329,青芒果絲拌鮪魚罐頭,3
373330,日式海鮮炒泡麵,3
373331,照燒金針菇肉卷,3
373332,四季豆燜麵,3
373341,南瓜鹹香醬讓蔬菜更好吃,3
373342,義式酸甜烤豬里肌,4
373347,果香中卷饟飯難忘的幸福家味道,4
373351,低醣雞肉千層麵,2
373353,梅林醬烤雞翅,1
373361,超下飯料理豆豉鮮蚵,4
373364,蛋煎櫛瓜,0
373365,金針酸菜排骨,1
373368,古早味香菇蔭瓜蒸肉丸,4
373372,健人料理快速便利蒜香蘆筍嫩咖哩雞腿排,2
373374,素食越南牛肉湯河粉湯味濃郁又清甜,1
373381,鹽烤松阪豬氣炸鍋料理,3
373385,日式滑蛋豬肉丼飯,4
373389,偽甜點健身餐抹茶霜淇淋,3
373392,回鍋肉,3
373396,鮪魚洋蔥牽絲三明治,1
373399,親子手作摺疊飯糰,1
373401,剝皮辣椒雞湯,1
373409,韭菜辣炒嫩雞胸肉片,3
373410,親子丼炒泡麵,3
373412,韭菜炒蛋,3
373413,清蒸絲瓜鮮菇,1
373415,廣州式什錦炒麵,4
373416,130香煎雞腿排2,3
373420,哈密瓜千層蛋糕,3
373421,羊肉炒飯影片示範,3
373422,牛肉炒麵清冰箱料理,2
373424,麻油雞佛,1
373425,金沙海鮮,3
373426,蛤蠣雞湯,3
373427,櫻桃鴨胸熱沙拉,3
373428,調味毛豆,3
373429,泰式辣炒海鮮,1
373430,氣炸鍋熱狗吐司捲捲一捲好好吃,0
373444,韓式辣炒花枝丸,3
373445,馬鈴薯燉肉_電鍋料理,4
373446,炒泡麵厚蛋燒,3
373448,奶油大蒜雞,4
373449,香蕉合桃蜜糖榜蛋糕,3
373452,天使餅乾米粉豆漿酵母司康,0
373456,芋頭排骨煲,4
373462,砂鍋白鯧米粉,1
373463,海苔菇菇燉飯奶素,3
373464,用香草冰淇淋做蛋糕,0
373465,巧克力塔,0
373468,蒜香酥炸蚵仔,1
373470,薑汁燒肉,3
373471,綿綿冰,3
373485,雪菜雞肉絲煨炒寧波年糕,3
373486,香菇牛肉燥飯,1
373489,五香滷肉飯配醃小黃瓜,3
373492,昆布柴魚,3
373494,抹茶紅豆千層蛋糕,0
373495,傻瓜麵,3
373499,好清爽醋漬小菜健康又開胃,3
373500,高昇排骨,4
373501,豬血糕,3
373504,桑椹草莓蘋果醬自製果醬大顆粒果實,3
373506,蛋花餛飩湯露營,3
373508,水煮羽衣甘藍,3
373509,春滿塔香燜猴菇純素,1
373512,涼拌茄子,4
373513,醬燒豆腐純素,3
373514,椒麻鮮辣芋頭湯,1
373515,杏仁瓦片,0
373518,野菇蔬菜義大利麵,1
373519,鮮嫩蔥油雞,4
373520,醬滷鴨掌,3
373524,涼拌金針菇,3
373525,洋蔥煎腿排,1
373529,親民版蒲燒鯛魚,3
373531,麻辣溏心蛋,1
373533,全素蔬食過貓清炒大碗公食蔬,3
373534,泰式打拋豬簡易版,1
373537,燕麥饅頭,0
373538,日式舒芙蕾起司蛋糕,0
373547,韭菜剁椒豬血煲,4
373550,消暑芒果青,3
373554,超快速抹茶芋頭冰淇淋花生捲,3
373558,氣炸鍋迷你八蒜包外酥內軟濃郁蒜味,0
373561,芋頭巴斯克乳酪蛋糕9巷5弄,0
373566,影片港式咖哩魚蛋,1
373567,薑絲中卷,4
373568,偽蟹黃絲瓜煲微波版,1
373573,懶人食譜錫紙烤肉做完還不用洗鍋,1
373578,蛋奶素素焗香辣花椰菜,3
373579,香辣炒烏龍,1
373580,越式春捲青辣椒花生雞胸肉,1
373585,素蟹黃豆腐純素,1
373587,電鍋滷牛腱,1
373588,北海道蔬菜湯咖哩純素,2
373589,蘿拉老師上菜之雙色小湯圓,3
373590,泰式椒麻雞,1
373591,蘿拉老師上菜之潮式炒粿條,3
373593,素麻婆豆腐,3
373594,牛肋條關東煮,4
373597,德國豬腳三吃,1
373599,泰式粉絲蝦煲,1
373600,燉火雞沸,1
373601,清蒸櫻哥魚電鍋版,3
373603,干貝香菇燉白菜,1
373604,腰果雞丁無骨雞腿排,1
373607,龍蝦風味義大利麵,1
373608,涼拌彩椒雞胸肉簡易低卡,1
373612,可樂滷肉簡易便當菜,3
373615,統一肉燥麵蒲燒鰻玉米櫛瓜公仔麵,3
373616,蕃茄牛腩,3
373617,台式三杯雞影片,1
373619,豆豉排骨零廚藝電鍋料理豆鼓,1
373623,培根炒綠竹筍,4
373627,可愛的小熊白色戀人餅乾內餡香濃好滋味,0
373628,冰冰涼涼椰奶芋頭西米露,3
373629,台式原味蛋餅早餐,0
373631,節瓜綠咖喱雞,1
373632,減醣便當巴東牛肉海陸串燒,1
373638,防疫期間在家料理家常美食麻油雞飯,1
373641,低熱量豆腐冰淇淋純素,3
373642,健身低醣蛋餅,0
373643,懶人電鍋料理冰箱常備菜紅蘿蔔拌舞菇,1
373646,電鍋雞湯提升免疫力簡單方便,1
373648,海鮮煎餅,3
373654,鮭魚金菇豆腐湯,3
373656,熱壓吐司,3
373658,綻時茶香鳳梨酥,0
373668,桔醬涼拌小黃瓜,1
373669,脆皮燒腩,3
373674,家常料理懶人料理香烤多汁海鹽鯖魚,3
373676,夜市小吃豆乳雞,3
373677,原味戚風蛋糕6吋減糖配方,0
373680,甜品教學手工巧克力蜜餞柑皮附影片,3
373681,媽媽的瓜仔肉電鍋料理免顧火,1
373682,創意食譜可樂魚排混搭也能超好吃,1
373683,鬍子叔快速上菜免油炸油悶蝦,4
373689,蝶豆花桃橘氣泡果凍,3
373690,涼拌蜂蜜檸檬百香南瓜,1
373693,通心粉生菜沙拉,3
373694,冬瓜蛤蜊湯零廚藝料理,1
373696,超下飯的皮蛋豆腐,3
373697,拍黃瓜,1
373698,自製愛玉,3
373699,簡易食譜全素春滿四季捲素黑胡椒醬,3
373700,簡易食譜絲瓜蛤蜊螃蟹鍋,1
373701,蜂巢憨吉杯子蛋糕,3
373705,烏龍冷麵,3
373706,一次可以享用兩種料理義式水煮魚,1
373711,無糖油德式黑麥免揉快速麵包,3
373715,一鍋到底蔬菜義大利麵懶人清冰箱料理,1
373719,鹹蛋糕,0
373720,甜椒花圈麵包,0
373725,寵物鮮食超簡單香煎鹿肉時蔬,4
373727,香煎白鯧,3
373733,椒香麻婆豆腐,4
373735,韓式春川辣炒雞,2
373737,芝麻燒雞,3
373738,櫛瓜五彩蝦鬆,2
373739,泡麵炒飯,3
373743,十分鐘出好菜金沙絲瓜鹹蛋炒絲瓜,1
373745,沙茶五香豆干炒青椒,3
373746,蝦醬大黃,1
373747,火龍果冰淇淋,3
373753,鍋巴海苔飯卷壽司剩飯也有春天,3
373754,芝麻薄脆餅乾,3
373755,快速料理絲瓜炒蛋,1
373757,茶香糖心蛋,3
373766,便當松阪豬午餐盒,0
373767,氣炸牛排超簡單,3
373769,晶瑩剔透南瓜圓地瓜圓芋圓,3
373771,便當玉米豆腐絞肉午餐盒,3
373774,藍莓貝果三明治,3
373775,壓力鍋料理可樂滷豬腳,1
373777,便當韓式泡菜豆腐午餐盒,4
373778,自製草莓冰淇淋只要5樣食材,3
373779,古早味飯糰,4
373781,偷吃步的芋頭米粉,3
373787,泡麵芝士球,3
373788,5分鐘上菜翠綠涼拌韭菜,1
373789,馬鈴薯叔煎餅,2
373790,奶蓋麥香紅,0
373791,蒜香骰子牛,4
373797,金沙酥炸魚皮,3
373798,貢丸炒泡麵,3
373800,法式普羅旺斯燉菜,3
373805,明太子生菜蝦鬆低醣輕食,1
373807,白菜馬鈴薯,3
373814,義式奶油甜麵包,0
373822,防疫韭菜煎包,0
373830,香烤鮭魚蔬菜燉飯,1
373835,芋頭巴斯克乳酪蛋糕,0
373846,創意料理焗烤彩椒塔,3
373847,四季豆辣炒雞丁,3
373848,蛤蠣飯,3
373853,櫻花蝦愛玉米炒飯,4
373855,快速上桌台式肉燥,3
373859,金瓜米粉全素,1
373865,低碳豆薯燕麥煎餅,0
373869,菠菜蛋炒飯炒泡麵統一麵肉燥風味,0
373873,鮪魚玉米蛋餅,4
373877,營養素早午餐3酪梨燕麥粥,3
373878,醬燉飯佐松阪豬一鍋到底料理,1
373883,油蔥香滷肉,4
373890,金沙雞蛋豆腐,4
373892,咖哩麵清冰箱料理,3
373899,節約能源零失敗煉乳電鍋版,3
373900,涼拌蒜香四季豆,4
373906,免疫力提升2洋蔥蘆筍湯,1
373907,鮮蝦馬鈴薯沙拉,4
373908,菇菇醬,3
373909,燕麥蔓越莓乾餅乾,0
373912,苦瓜滷控肉爌肉,4
373918,信州味噌茄子餡餅包子,3
373919,牛肉咖哩,1
373920,131茄汁鯖魚麵颱風麵,4
373921,蕃茄蛋炒意麵,3
373922,陳老公的懷舊餛飩湯,3
373923,緊張的炒四季豆佐醬,1
373924,緊張的紅燒鮮蝦,3
373926,簡單就好迷人的溏心蛋,3
373927,家常必備簡單超好吃香白米飯,3
373928,破布子蒸魚,3
373930,雞肉蘿蔔絲餡餅,3
373932,蒜香干貝意大利麵,3
373938,超的日式漢堡排自製醬汁,4
373940,爽口繽紛花椰菜甜椒,2
373943,雞絲涼麵自調醬料,1
373945,蔥蛋,3
373948,紅燒豆腐,4
373952,酸辣涼粉夏日炎炎正好食,1
373955,氣炸甜甜圈,0
373961,上班族便當54鹽煎松阪豬,1
373965,蔥燒里肌肉韭菜,4
373968,快速上桌快炒店牛肉炒麵,4
373969,常備菜涼拌素雞,3
373971,焦糖榛果巧克力菠蘿泡芙,0
373972,湯水篇椰棗蟲草花響螺豬腱骨水鴨湯影片,1
373975,墨魚義大利麵,1
373976,韓式泡菜鍋韓國豆腐泡菜鍋,4
373978,虱目魚粥增強免疫力台灣味,3
373981,味增冷茶泡飯,3
373982,一鍵完成海鮮粥,4
373984,水晶粽,3
373990,麻辣豆腐包子,0
373994,燒肉起司飯丸野餐料理便當菜氣炸鍋,3
374000,我的漢堡我做主,3
374001,一鍋多菜食譜清蒸鱸魚片,1
374010,古早味粉漿蛋餅,0
374011,燙麵法檸檬生乳捲,0
374014,芋頭巴斯克乳酪蛋糕,3
374015,寶寶點心鮮奶酪,0
374018,麻油雞油飯口味,1
374020,快速玉米粥,1
374021,脆到不行的貓舌餅乾,0
374025,辣炒蘿蔔乾,1
374026,辣豆瓣桂竹筍牛肉絲,4
374027,義式番茄肉醬,1
374028,奶油滑蛋蝦仁,4
374033,肉絲菇菇蛋炒飯,0
374034,蛋包豆腐,4
374038,血流成河2021101,3
374039,花椒巧克力炒泡麵,1
374043,花椒巧克力炒泡麵,1
374045,牛肉蛋炒飯,3
374047,豆鼓蒸芋香松板豬,4
374048,焦糖布丁,0
374050,副食品寶寶麵寶寶水餃皮,1
374052,沙茶炒肉絲,1
374055,蕃茄炒蛋,3
374058,自製台北甜不辣醬汁才是重點,1
374059,芹菜炒豆皮,1
374069,鑄鐵鍋版營養高麗菜木耳雞蛋粥,0
374070,低糖布朗尼,3
374073,菠蘿麵包,0
374075,啤酒紅燒肉,4
374079,舌尖上的花宴2021101,3
374081,熱壓太陽蛋吐司,0
374082,普切塔三拼西班牙蒜蝦,3
374084,普切塔三拼法棍佐芒果莎莎,1
374086,培葛起辛拉麵,1
374090,酸菜紅燒牛肉麵,2
374093,油悶桂竹筍,1
374095,鹹蛋杏鮑菇,4
374105,鮮蔬蝦仁炒泡麵,2
374109,螞蟻上樹辣肉燥炒泡麵統一麵肉燥風味,4
374112,蔥燒餅,0
374113,紅棗洋蔥烏骨雞湯,1
374114,蝦餅,3
374120,檸檬椒鹽雞柳,0
374121,紅鳳菜煎蛋,1
374122,鹹烤鯖魚快速料理,3
374123,鴨肉羹,4
374125,味丹隨緣素魷魚羹湯麵,3
374126,手揉蜂蜜貝果,0
374127,鹹水雞,4
374128,蒜香櫛瓜蝦仁義大利麵,1
374129,千孔煎餅,3
374130,自家做香蔥蝦米腸,3
374133,紅糟蒜香蒸排骨,4
374134,綜合烤蔬菜,1
374137,清炒甜豆鮮蔬,1
374138,鮭魚炊飯土鍋版本賽食譜,0
374139,蕃茄羅美生菜炒泡麵溫沙拉統一麵肉燥風味,3
374141,絲瓜蛤蜊湯零廚藝料理,1
374143,彩虹沙拉,3
374147,防疫料理快速香茅牛排包生菜,3
374148,防疫快速料理超快速麻辣燙,3
374150,防疫料理超快速蛤蠣絲瓜,3
374151,防疫料理超快速高麗菜番茄熱沙拉,3
374153,廣達香香蔥豆腐,3
374155,小烤箱烤雞小腿,3
374156,免疫力提升3味增紅條魚湯,4
374160,素食法式吐司,3
374163,早餐點心輕食超簡單焗烤鮪魚吐司,3
374169,滷肉美味三步驟,3
374171,醬燒洋蔥鮭魚,4
374182,半年不出門肉醬豆芽菜,3
374183,韓式鳳梨醬香肋排氣炸鍋,4
374186,佛手瓜紅蘿蔔玉米栗子排骨湯,1
374189,古早味鳳梨醬,3
374191,新式料理泰越涼拌芒果青泰越涼拌土芒果,3
374193,金黃香酥炸排骨,1
374194,薄荷慕絲巧克力凍餅,3
374198,水果優格法式吐司,3
374200,涼拌大頭菜萍姊,3
374201,彩椒拌大頭菜萍姊,1
374205,地瓜葉拌皮蛋,1
374206,電鍋料理洋蔥香菇肉末粥,1
374209,仙草茶仙草凍消暑退火聖品,3
374210,無廚餘全食料理1玉米鬚蛋捲,3
374212,紅蘿蔔炒高麗菜,1
374213,老菜脯綠竹筍雞湯溫補食材驅散溼氣,1
374215,鹽味焦糖醬9巷5弄,3
374222,玉米湯,3
374223,紅燒肉鵪鶉蛋李錦記甘甜滷醬油,4
374224,蒜味雞胸肉李錦記甘甜滷醬油,4
374228,1寶寶餐菠菜紅棗米糕,0
374229,腐皮紫茄卷15分鐘素食,3
374233,中日合併海鮮炒麵,3
374235,洋蔥蝦仁,1
374236,薑汁燒肉,3
374240,超簡單奶粉做煉乳,3
374241,金莎白玉鹹蛋苦瓜50,1
374242,韓國麻糬麵包簡單適合新手的食譜,0
374245,豆豉苦瓜豆鼓,1
374247,常備菜涼拌小黃瓜,3
374248,零廚藝北海道起司波特貝勒菇佐松阪豬排,3
374250,日式溏心蛋快煮鍋料理,3
374252,碎蘿蔔乾豆豉炒泡麵,1
374255,蘆筍炒肉片,1
374256,青龍沙茶羊,1
374261,好清爽越南牛肉米線讓人口水直流,1
374263,鬍子叔快速上菜酒香蒜苗炒蛤蜊,1
374264,1寶寶餐雞肉玉米菠菜餅,0
374266,1寶寶餐番茄玉米義大利麵,0
374273,靈芝咖啡雪花酥免疫提升鬆軟口感,3
374276,小熊軟糖,3
374278,蔓越莓餅乾,0
374279,番茄馬鈴薯燉肉鑄鐵鍋,2
374281,宿舍料理豆瓣醬炒泡麵,1
374282,西式肉醬一鍋煮,3
374283,懷舊紅燒鯽魚,4
